id/url,text,user.id_str,shared_url,retweet_count,favorite_count,total
1383078504858841094,GUYS LAPD BODY CAM FOOTAGE WAS JUST DROPPED #JusticeForJohnnyDepp https://t.co/Vtj4jCUANV,1.2439306942896333e+18,https://twitter.com/deppboss/status/1383078504858841094/photo/1,391,1797,2188
1373502714940887041,Amber Heard was born to play Mera. She is PERFECT!!! #SnyderCut https://t.co/39rvS48h0Y,1030855230.0,https://twitter.com/CowgirlKxnny/status/1373502714940887041/photo/1,347,1810,2157
1364367863784628235,"""I did start a physical fight""
""I was hitting you"" 
""I can't promise you I won't get physical again""
""You will die a lonely man""

these are things that Amber Heard told Johnny Depp.

Now imagine if Johnny Depp (a man) said this to Amber Heard (a woman). 
#JusticeForJohnnyDepp https://t.co/zok5wii51B",1.222213950827303e+18,https://twitter.com/mortraineyswife/status/1364367863784628235/photo/1,294,1848,2142
1357337791756083200,johnny depp                      amber heard https://t.co/Jva2VD3dWF,2829046180.0,https://twitter.com/twhenneke/status/1357337791756083200/photo/1,398,1731,2129
1383094729005539329,"Every Vase, Every Candle, Every Bottle, Every Book, Every Frame, Every Single Piece of Fruit.
IT IS ALL NICE AND TIDY

LIARS ALL OF THEM
 #JusticeForJohnnyDepp 

https://t.co/OWyqYjfRZE",7.375857330959565e+17,https://www.dailymail.co.uk/news/article-9474979/Johnny-Depp-says-police-bodycam-footage-PROVES-Amber-Heard-lying.html,324,1781,2105
1364759098353451009,"Emilia Clarke sustituirá a Amber Heard en “Aquaman 2”, según Forbes. https://t.co/68YPtYgqvP https://t.co/xlWsFOp6h7",14834302.0,connection error,104,1988,2092
1364759098353451009,"Emilia Clarke sustituirá a Amber Heard en “Aquaman 2”, según Forbes. https://t.co/68YPtYgqvP https://t.co/xlWsFOp6h7",14834302.0,connection error,104,1988,2092
1364759098353451009,"Emilia Clarke sustituirá a Amber Heard en “Aquaman 2”, según Forbes. https://t.co/68YPtYgqvP https://t.co/xlWsFOp6h7",14834302.0,connection error,104,1988,2092
1364759098353451009,"Emilia Clarke sustituirá a Amber Heard en “Aquaman 2”, según Forbes. https://t.co/68YPtYgqvP https://t.co/xlWsFOp6h7",14834302.0,connection error,104,1988,2092
1351637716702801920,"Since JOHNNY DEPP is trending, this is a Reminder that he gave us one of the most of iconic characters in Movie history . And also Amber Heard should go to Jail for physically assaulting him. https://t.co/xTHvwd259M",1.342167314565755e+18,https://twitter.com/Tonny_Amaru/status/1351637716702801920/photo/1,258,1828,2086
1383084641108787200,"Such a messy ""crime"" scene...

Johnny Depp says police bodycam footage PROVES Amber Heard is lying https://t.co/FYAkDSmdNt via @MailOnline",1447911097.0,https://www.dailymail.co.uk/news/article-9474979/Johnny-Depp-says-police-bodycam-footage-PROVES-Amber-Heard-lying.html,354,1729,2083
1383038075773849604,"“Seamos positivos, Trump ya no está. Las fuerzas del mal no siempre ganan”. 

-Johnny Depp (Abril, 2021)
#JusticeForJohnnyDepp https://t.co/By5Qg2ylrE",1.2565199004299796e+18,https://twitter.com/mrdeppourhero/status/1383038075773849604/photo/1,236,1775,2011
